problem,case,method,h,k,lambda,x,t,exact,numerical,absolute_error
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.008,0.2855563658493859,0.2852917583417768,0.0002646075076090937
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.008,0.5431604850212427,0.542657171632498,0.0005033133887446528
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.008,0.747596271497592,0.746903520048993,0.0006927514485990383
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.008,0.8788521261102487,0.8780377479402672,0.0008143781699814223
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.008,0.9240798112964123,0.9232235234144324,0.0008562878819798891
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.008,0.8788521261102487,0.8780377479402672,0.0008143781699814223
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.008,0.747596271497592,0.746903520048993,0.0006927514485990383
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.008,0.5431604850212427,0.5426571716324982,0.0005033133887445418
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.008,0.285556365849386,0.28529175834177684,0.0002646075076091492
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.008,1.1316713830608415e-16,0.0,1.1316713830608415e-16
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.012,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.012,0.27450267902325404,0.27412122032135455,0.00038145870189948416
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.012,0.5221351232510855,0.5214095456828075,0.0007255775682779575
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.012,0.7186573436857819,0.7176586718389047,0.000998671846877186
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.012,0.8448323761403718,0.8436583669734237,0.0011740091669480979
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.012,0.8883093293250557,0.8870749030351003,0.0012344262899554037
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.012,0.8448323761403718,0.8436583669734237,0.0011740091669480979
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.012,0.7186573436857819,0.7176586718389047,0.000998671846877186
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.012,0.5221351232510856,0.5214095456828076,0.0007255775682779575
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.012,0.27450267902325415,0.2741212203213546,0.0003814587018995397
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.012,1.0878651768106615e-16,0.0,1.0878651768106615e-16
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.016,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.016,0.2638768726685897,0.2633880623373939,0.0004888103311957992
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.016,0.5019236385020976,0.5009938660006652,0.0009297725014324465
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.016,0.6908386214913962,0.6895588994302735,0.0012797220611227011
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.016,0.8121295068534092,0.8106251033442868,0.0015044035091223984
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.016,0.8539234976456128,0.852341674185759,0.001581823459853804
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.016,0.8121295068534092,0.8106251033442868,0.0015044035091223984
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.016,0.6908386214913962,0.6895588994302735,0.0012797220611227011
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.016,0.5019236385020978,0.5009938660006652,0.0009297725014325575
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.016,0.26387687266858983,0.263388062337394,0.0004888103311958547
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.016,1.0457546781084122e-16,0.0,1.0457546781084122e-16
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.02,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.02,0.25366238383216816,0.25307515886774484,0.0005872249644233163
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.02,0.482494526165092,0.4813775579072,0.0011169682578919815
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.02,0.6640967425399382,0.6625593676240356,0.0015373749159026673
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.02,0.7806925427208942,0.7788852501152703,0.0018072926056238448
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.02,0.8208687174155399,0.8189684175125813,0.001900299902958591
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.02,0.7806925427208942,0.7788852501152703,0.0018072926056238448
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.02,0.6640967425399382,0.6625593676240356,0.0015373749159026673
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.02,0.48249452616509203,0.4813775579072,0.001116968257892037
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.02,0.25366238383216827,0.2530751588677449,0.0005872249644233718
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.02,1.0052742473031342e-16,0.0,1.0052742473031342e-16
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.024,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.024,0.2438432907010778,0.24316605493642895,0.0006772357646488425
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.024,0.46381750115222703,0.4625293221781522,0.0012881789740748495
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.024,0.638390022984043,0.6366169967337952,0.0017730262502477778
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.024,0.7504724814413468,0.7483881640777008,0.0020843173636460044
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.024,0.7890934645659302,0.7869018835947326,0.0021915809711976486
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.024,0.7504724814413468,0.7483881640777008,0.0020843173636460044
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.024,0.638390022984043,0.6366169967337952,0.0017730262502477778
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.024,0.4638175011522271,0.46252932217815224,0.0012881789740748495
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.024,0.2438432907010779,0.24316605493642895,0.0006772357646489535
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.024,9.663607856087618e-17,0.0,9.663607856087618e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.028,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.028,0.23440428778462807,0.23364493985854667,0.0007593479260813996
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.028,0.44586345069019007,0.4444190851037201,0.0014443655864699867
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.028,0.6136783925288681,0.6116903938491003,0.001987998679767844
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.028,0.7214222175580403,0.7190851849469513,0.002337032611088974
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.028,0.7585482094884801,0.7560909079811072,0.0024573015073728888
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.028,0.7214222175580403,0.7190851849469513,0.002337032611088974
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.028,0.6136783925288681,0.6116903938491003,0.001987998679767844
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.028,0.4458634506901901,0.4444190851037201,0.0014443655864700422
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.028,0.23440428778462816,0.23364493985854667,0.0007593479260814828
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.028,9.289536367490232e-17,0.0,9.289536367490232e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.032,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.032,0.22533066205694818,0.22449662201319737,0.0008340400437508166
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.032,0.4286043889407234,0.4270179505038028,0.0015864384369205786
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.032,0.5899233319726067,0.5877397867900886,0.002183545182518065
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.032,0.69349646903347,0.6909295577214732,0.0025669113119967113
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.032,0.729185339831317,0.7264863295537825,0.002699010277534497
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.032,0.69349646903347,0.6909295577214734,0.0025669113119966003
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.032,0.5899233319726067,0.5877397867900886,0.002183545182518065
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.032,0.4286043889407235,0.4270179505038028,0.0015864384369206896
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.032,0.22533066205694827,0.22449662201319737,0.0008340400437508999
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.032,8.929944924095973e-17,0.0,8.929944924095973e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.036000000000000004,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.036000000000000004,0.216608270023089,0.2157065046041606,0.0009017654189283908
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.036000000000000004,0.412013413377758,0.410298153622075,0.0017152597556829852
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.036000000000000004,0.5670878131647621,0.5647269606481281,0.002360852516633982
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.036000000000000004,0.666651706666073,0.6638763580818431,0.0027753485842298975
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.036000000000000004,0.700959086283346,0.6980409120879352,0.0029181741954108498
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.036000000000000004,0.666651706666073,0.6638763580818431,0.0027753485842298975
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.036000000000000004,0.5670878131647621,0.5647269606481282,0.002360852516633871
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.036000000000000004,0.41201341337775804,0.410298153622075,0.0017152597556830407
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.036000000000000004,0.21660827002308908,0.2157065046041606,0.0009017654189284741
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.036000000000000004,8.584273013501531e-17,0.0,8.584273013501531e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.04,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.04,0.2082235156728803,0.20726056236966212,0.0009629533032181892
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.04,0.3960646628531577,0.3942330168253305,0.001831646027827205
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.04,0.5451362412885971,0.5426151968111929,0.0025210444774041996
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.04,0.640846086239177,0.6378824207107939,0.0029636655283831193
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.04,0.6738254512314336,0.6707092688830616,0.0031161823483719653
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.04,0.640846086239177,0.6378824207107939,0.0029636655283831193
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.04,0.5451362412885971,0.5426151968111929,0.0025210444774041996
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.04,0.3960646628531578,0.3942330168253305,0.0018316460278272606
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.04,0.20822351567288036,0.20726056236966212,0.0009629533032182447
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.04,8.25198182034596e-17,0.0,8.25198182034596e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.044,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.044,0.2001633292881784,0.19914531920406464,0.0010180100841137574
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.044,0.38073327728570927,0.3787969070374081,0.001936370248301178
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.044,0.5240343993777884,0.5213692143766884,0.0026651850011000233
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.044,0.6160393832964159,0.6129062704198605,0.0031331128765554883
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.044,0.6477421401792199,0.6444477903452475,0.0032943498339724764
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.044,0.6160393832964159,0.6129062704198606,0.0031331128765553773
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.044,0.5240343993777884,0.5213692143766884,0.0026651850011000233
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.044,0.3807332772857094,0.3787969070374081,0.001936370248301289
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.044,0.20016332928817845,0.19914531920406464,0.0010180100841138129
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.044,7.932553386433379e-17,0.0,7.932553386433379e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.048,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.048,0.19241514707047078,0.19134782665577618,0.0010673204146945947
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.048,0.36599535891052315,0.36396519483978285,0.0020301640707403035
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.048,0.5037493949808023,0.5009551138582451,0.002794281122557196
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.048,0.5921929304419431,0.5889080559727464,0.0032848744691966747
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.048,0.622668495820663,0.6192145744049379,0.003453921415725092
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.048,0.5921929304419431,0.5889080559727464,0.0032848744691966747
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.048,0.5037493949808023,0.5009551138582451,0.002794281122557196
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.048,0.3659953589105232,0.36396519483978285,0.002030164070740359
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.048,0.19241514707047083,0.19134782665577618,0.0010673204146946502
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.048,7.62548980336672e-17,0.0,7.62548980336672e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.052000000000000005,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.052000000000000005,0.18496689155708151,0.18385564326706838,0.0011112482900131337
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.052000000000000005,0.35182793502844284,0.34971421517356505,0.0021137198548777936
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.052000000000000005,0.48424960888985547,0.48134032309666075,0.002909285793194716
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.052000000000000005,0.5692695570677102,0.5658494864998225,0.003420070567887734
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.052000000000000005,0.5985654346655478,0.5949693596591847,0.003596075006363053
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.052000000000000005,0.5692695570677102,0.5658494864998225,0.003420070567887734
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.052000000000000005,0.48424960888985547,0.48134032309666075,0.002909285793194716
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.052000000000000005,0.3518279350284429,0.34971421517356505,0.002113719854877849
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.052000000000000005,0.1849668915570816,0.18385564326706838,0.001111248290013217
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.052000000000000005,7.330312436434072e-17,0.0,7.330312436434072e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.056,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.056,0.17780695279545203,0.17665681472283967,0.0011501380726123556
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.056,0.3382089221973989,0.33602122958020464,0.002187692617194259
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.056,0.4655046458545416,0.46249354528868714,0.003011100565854463
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.056,0.5472335314138601,0.5436937704023027,0.0035397610115573963
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.056,0.5753953861181791,0.5716734611316949,0.0037219249864841597
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.056,0.5472335314138601,0.5436937704023027,0.0035397610115573963
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.056,0.4655046458545416,0.46249354528868714,0.003011100565854463
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.056,0.33820892219739895,0.3360212295802047,0.002187692617194259
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.056,0.17780695279545208,0.17665681472283967,0.001150138072612411
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.056,7.046561178537834e-17,0.0,7.046561178537834e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.06,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.06,0.17092417024615184,0.1697398547766498,0.0011843154695020397
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.06,0.32511709180988985,0.3228643899206517,0.002252701889238151
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.06,0.44748528720329905,0.4443847090507404,0.003100578152558653
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.06,0.5260505048719218,0.5224055566486134,0.0036449482233084085
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.06,0.5531222339142944,0.5492897085481812,0.0038325253661132264
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.06,0.5260505048719218,0.5224055566486134,0.0036449482233084085
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.06,0.44748528720329905,0.44438470905074035,0.0031005781525587084
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.06,0.3251170918098899,0.3228643899206517,0.0022527018892382067
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.06,0.17092417024615192,0.1697398547766498,0.001184315469502123
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.06,6.773793733003742e-17,0.0,6.773793733003742e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.064,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.064,0.1643078153864114,0.16309372692359064,0.001214088462820756
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.064,0.31253203700293536,0.3102227035150864,0.0023093334878489524
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.064,0.430163445298868,0.42698492043785413,0.003178524861013887
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.064,0.5056874584439892,0.5019508783692913,0.003736580074697904
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.064,0.5317112598249132,0.527782387028527,0.003928872796386207
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.064,0.5056874584439892,0.5019508783692913,0.003736580074697904
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.064,0.430163445298868,0.4269849204378541,0.0031785248610139427
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.064,0.3125320370029354,0.3102227035150864,0.002309333487849008
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.064,0.16430781538641145,0.16309372692359064,0.0012140884628208115
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.064,6.511584924151866e-17,0.0,6.511584924151866e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.068,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.068,0.15794757498705983,0.15670782679075268,0.00123974819630715
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.068,0.30043414084892134,0.29807599964759524,0.0023581412013261027
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.068,0.4135121197567454,0.4102664168413219,0.0032457029154234762
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.068,0.4861126512744279,0.4822970986604107,0.0038155526140171703
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.068,0.5111290895393711,0.5071171801011385,0.004011909438232597
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.068,0.4861126512744279,0.4822970986604107,0.0038155526140171703
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.068,0.4135121197567454,0.4102664168413219,0.0032457029154234762
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.068,0.3004341408489214,0.2980759996475952,0.0023581412013262137
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.068,0.15794757498705989,0.15670782679075268,0.0012397481963072055
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.068,6.259526034554917e-17,0.0,6.259526034554917e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.07200000000000001,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.07200000000000001,0.15183353503680078,0.15057196521718863,0.001261569819612146
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.07200000000000001,0.2888045457777558,0.28640489738234887,0.002399648395406906
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.07200000000000001,0.3975053553583925,0.3942025226914667,0.00330283266692577
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.07200000000000001,0.46729557117388376,0.4634128585090663,0.0038827126648174337
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.07200000000000001,0.49134364064318337,0.4872611149485563,0.004082525694627082
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.07200000000000001,0.46729557117388376,0.4634128585090663,0.0038827126648174337
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.7000000000000001,0.07200000000000001,0.3975053553583925,0.3942025226914667,0.00330283266692577
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.8,0.07200000000000001,0.28880454577775583,0.28640489738234887,0.0023996483954069614
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.9,0.07200000000000001,0.15183353503680083,0.15057196521718863,0.0012615698196122016
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,1.0,0.07200000000000001,6.017224167950819e-17,0.0,6.017224167950819e-17
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.0,0.076,0.0,0.0,0.0
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.1,0.076,0.14595616528876817,0.14467635199637727,0.0012798132923909078
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.2,0.076,0.27762512418267093,0.2751907746399319,0.0024343495427390227
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.30000000000000004,0.076,0.3821182015935927,0.37876760689485944,0.003350594698733278
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.4,0.076,0.44920688705847195,0.4452680267578225,0.003938860300649438
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.5,0.076,0.47232407260964904,0.4681825097969644,0.004141562812684629
B,B_stable_h0.1,Forward Difference,0.1,0.004,0.3999999999999999,0.6000000000000001,0.076,0.44920688705847195,0.4452680267578225,0.003938860300649438
